,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
698,698,0.17275639543843427,2022-12-01 22:31:37.754934,2022-12-01 22:31:48.324329,0 days 00:00:10.569395,"{0: 1, 1: 10}",6.0,,410,COMPLETE
699,699,0.06889120049314224,2022-12-01 22:31:48.554291,2022-12-01 22:31:57.173563,0 days 00:00:08.619272,"{0: 1, 1: 10}",21.0,0.7,310,COMPLETE
700,700,0.1567186777623671,2022-12-01 22:31:57.395521,2022-12-01 22:32:04.633715,0 days 00:00:07.238194,"{0: 1, 1: 100}",21.0,1.0,160,COMPLETE
701,701,0.05987401756819233,2022-12-01 22:32:04.855696,2022-12-01 22:32:18.617861,0 days 00:00:13.762165,,38.0,0.8,760,COMPLETE
702,702,0.04484223300970874,2022-12-01 22:32:18.831442,2022-12-01 22:32:26.067445,0 days 00:00:07.236003,"{0: 1, 1: 10}",25.0,0.9,110,COMPLETE
703,703,0.1727398931525145,2022-12-01 22:32:26.289300,2022-12-01 22:32:36.285074,0 days 00:00:09.995774,balanced,34.0,0.8,560,COMPLETE
704,704,0.22523721648721645,2022-12-01 22:32:36.501263,2022-12-01 22:32:45.095040,0 days 00:00:08.593777,balanced,12.0,sqrt,510,COMPLETE
705,705,0.19511891919658905,2022-12-01 22:32:45.289943,2022-12-01 22:32:58.207048,0 days 00:00:12.917105,"{0: 1, 1: 100}",6.0,1.0,860,COMPLETE
706,706,0.18410104279036316,2022-12-01 22:32:58.429142,2022-12-01 22:33:09.798436,0 days 00:00:11.369294,balanced,8.0,0.8,760,COMPLETE
707,707,0.10339921405455385,2022-12-01 22:33:10.014524,2022-12-01 22:33:17.031996,0 days 00:00:07.017472,"{0: 1, 1: 10}",30.0,sqrt,60,COMPLETE
708,708,0.09385118130769439,2022-12-01 22:33:17.246635,2022-12-01 22:33:26.159944,0 days 00:00:08.913309,,23.0,sqrt,610,COMPLETE
709,709,0.014563106796116504,2022-12-01 22:33:26.380424,2022-12-01 22:33:38.282339,0 days 00:00:11.901915,,29.0,0.7,660,COMPLETE
710,710,0.09109695253505933,2022-12-01 22:33:38.502412,2022-12-01 22:33:51.434367,0 days 00:00:12.931955,"{0: 1, 1: 10}",26.0,,610,COMPLETE
711,711,0.1767054735986775,2022-12-01 22:33:51.654003,2022-12-01 22:34:01.547628,0 days 00:00:09.893625,"{0: 1, 1: 100}",9.0,0.6,660,COMPLETE
712,712,0.27565145502645505,2022-12-01 22:34:01.770158,2022-12-01 22:34:09.533081,0 days 00:00:07.762923,balanced,5.0,log2,260,COMPLETE
713,713,0.09341924232204851,2022-12-01 22:34:09.752510,2022-12-01 22:34:18.056404,0 days 00:00:08.303894,,30.0,sqrt,460,COMPLETE
714,714,0.07779598166127293,2022-12-01 22:34:18.280192,2022-12-01 22:34:27.672017,0 days 00:00:09.391825,"{0: 1, 1: 10}",12.0,0.8,360,COMPLETE
715,715,0.15921574639059982,2022-12-01 22:34:27.889345,2022-12-01 22:34:41.255467,0 days 00:00:13.366122,,2.0,0.9,760,COMPLETE
716,716,0.16231263163301998,2022-12-01 22:34:41.474744,2022-12-01 22:34:51.091155,0 days 00:00:09.616411,"{0: 1, 1: 100}",31.0,0.7,560,COMPLETE
717,717,0.19902103559870551,2022-12-01 22:34:51.318771,2022-12-01 22:35:01.939717,0 days 00:00:10.620946,"{0: 1, 1: 100}",6.0,0.8,660,COMPLETE
718,718,0.1217310902988682,2022-12-01 22:35:02.161493,2022-12-01 22:35:10.145981,0 days 00:00:07.984488,"{0: 1, 1: 10}",30.0,log2,360,COMPLETE
719,719,0.17597833396377086,2022-12-01 22:35:10.369540,2022-12-01 22:35:21.540039,0 days 00:00:11.170499,"{0: 1, 1: 100}",8.0,0.6,860,COMPLETE
720,720,0.1383295704654928,2022-12-01 22:35:21.759939,2022-12-01 22:35:34.139400,0 days 00:00:12.379461,"{0: 1, 1: 10}",6.0,0.6,810,COMPLETE
721,721,0.2932539682539682,2022-12-01 22:35:34.358072,2022-12-01 22:35:43.815959,0 days 00:00:09.457887,"{0: 1, 1: 100}",10.0,log2,610,COMPLETE
722,722,0.12394147788565264,2022-12-01 22:35:44.034965,2022-12-01 22:35:51.001812,0 days 00:00:06.966847,"{0: 1, 1: 100}",34.0,0.9,10,COMPLETE
723,723,0.028418284789644012,2022-12-01 22:35:51.220494,2022-12-01 22:36:04.663556,0 days 00:00:13.443062,,35.0,0.7,810,COMPLETE
724,724,0.17067505265320798,2022-12-01 22:36:04.880922,2022-12-01 22:36:13.173619,0 days 00:00:08.292697,"{0: 1, 1: 100}",39.0,0.7,360,COMPLETE
725,725,0.24480264253290568,2022-12-01 22:36:13.389509,2022-12-01 22:36:24.233760,0 days 00:00:10.844251,"{0: 1, 1: 10}",17.0,log2,860,COMPLETE
726,726,0.0942417938049006,2022-12-01 22:36:24.457760,2022-12-01 22:36:41.133280,0 days 00:00:16.675520,"{0: 1, 1: 10}",14.0,,910,COMPLETE
727,727,0.05571129989212513,2022-12-01 22:36:41.350231,2022-12-01 22:36:52.355320,0 days 00:00:11.005089,"{0: 1, 1: 10}",11.0,0.8,510,COMPLETE
728,728,0.09024928203012032,2022-12-01 22:36:52.573113,2022-12-01 22:37:01.096191,0 days 00:00:08.523078,,24.0,sqrt,510,COMPLETE
729,729,0.035258899676375396,2022-12-01 22:37:01.323882,2022-12-01 22:37:14.664832,0 days 00:00:13.340950,,31.0,0.7,810,COMPLETE
730,730,0.13974622321758012,2022-12-01 22:37:14.885655,2022-12-01 22:37:23.989533,0 days 00:00:09.103878,balanced,38.0,sqrt,660,COMPLETE
731,731,0.1319897240222137,2022-12-01 22:37:24.208558,2022-12-01 22:37:34.410871,0 days 00:00:10.202313,,24.0,log2,760,COMPLETE
732,732,0.10612686814282346,2022-12-01 22:37:34.713109,2022-12-01 22:37:44.582352,0 days 00:00:09.869243,,23.0,sqrt,960,COMPLETE
733,733,0.20268967997123336,2022-12-01 22:37:44.842057,2022-12-01 22:37:54.130020,0 days 00:00:09.287963,balanced,6.0,1.0,410,COMPLETE
734,734,0.027168284789644014,2022-12-01 22:37:54.347765,2022-12-01 22:38:07.386429,0 days 00:00:13.038664,,22.0,0.6,860,COMPLETE
735,735,0.16422606205373197,2022-12-01 22:38:07.606433,2022-12-01 22:38:18.043985,0 days 00:00:10.437552,,2.0,1.0,410,COMPLETE
736,736,0.2203636281912981,2022-12-01 22:38:18.290144,2022-12-01 22:38:31.474904,0 days 00:00:13.184760,balanced,5.0,0.9,960,COMPLETE
737,737,0.09459893666204347,2022-12-01 22:38:31.694176,2022-12-01 22:38:43.012081,0 days 00:00:11.317905,"{0: 1, 1: 10}",10.0,0.6,660,COMPLETE
738,738,0.13497970456584202,2022-12-01 22:38:43.225429,2022-12-01 22:38:52.989188,0 days 00:00:09.763759,"{0: 1, 1: 100}",28.0,log2,610,COMPLETE
739,739,0.07171992988133764,2022-12-01 22:38:53.206473,2022-12-01 22:39:03.217632,0 days 00:00:10.011159,"{0: 1, 1: 10}",16.0,,360,COMPLETE
740,740,0.2574050024050024,2022-12-01 22:39:03.430254,2022-12-01 22:39:10.630564,0 days 00:00:07.200310,"{0: 1, 1: 10}",6.0,log2,110,COMPLETE
741,741,0.05416897827092002,2022-12-01 22:39:10.850331,2022-12-01 22:39:19.763503,0 days 00:00:08.913172,"{0: 1, 1: 10}",35.0,0.8,310,COMPLETE
742,742,0.042758899676375396,2022-12-01 22:39:19.983203,2022-12-01 22:39:27.303319,0 days 00:00:07.320116,,21.0,,110,COMPLETE
743,743,0.14934284342051332,2022-12-01 22:39:27.694391,2022-12-01 22:39:37.285776,0 days 00:00:09.591385,"{0: 1, 1: 10}",1.0,1.0,510,COMPLETE
744,744,0.23430093055093054,2022-12-01 22:39:37.705157,2022-12-01 22:39:47.228975,0 days 00:00:09.523818,balanced,10.0,sqrt,760,COMPLETE
745,745,0.043592233009708735,2022-12-01 22:39:47.449645,2022-12-01 22:40:00.024346,0 days 00:00:12.574701,,19.0,,510,COMPLETE
746,746,0.16275967021112653,2022-12-01 22:40:00.241173,2022-12-01 22:40:07.419815,0 days 00:00:07.178642,"{0: 1, 1: 100}",23.0,0.8,110,COMPLETE
747,747,0.18803423742744127,2022-12-01 22:40:07.634690,2022-12-01 22:40:20.214776,0 days 00:00:12.580086,"{0: 1, 1: 100}",25.0,1.0,810,COMPLETE
748,748,0.17625976010684746,2022-12-01 22:40:20.435321,2022-12-01 22:40:33.511248,0 days 00:00:13.075927,"{0: 1, 1: 100}",23.0,1.0,860,COMPLETE
749,749,0.10335355987055014,2022-12-01 22:40:33.733871,2022-12-01 22:40:46.725406,0 days 00:00:12.991535,"{0: 1, 1: 10}",34.0,,610,COMPLETE
750,750,0.0850146581919094,2022-12-01 22:40:46.945736,2022-12-01 22:40:54.920104,0 days 00:00:07.974368,,21.0,sqrt,360,COMPLETE
751,751,0.039077669902912615,2022-12-01 22:40:55.161588,2022-12-01 22:41:02.348228,0 days 00:00:07.186640,"{0: 1, 1: 10}",16.0,0.9,60,COMPLETE
752,752,0.17278882210921045,2022-12-01 22:41:02.568810,2022-12-01 22:41:10.958773,0 days 00:00:08.389963,balanced,24.0,1.0,310,COMPLETE
753,753,0.15408576051779937,2022-12-01 22:41:11.179341,2022-12-01 22:41:20.983441,0 days 00:00:09.804100,"{0: 1, 1: 100}",10.0,,460,COMPLETE
754,754,0.1377739395388836,2022-12-01 22:41:21.204386,2022-12-01 22:41:28.542516,0 days 00:00:07.338130,,20.0,log2,160,COMPLETE
755,755,0.13041672160173018,2022-12-01 22:41:28.763335,2022-12-01 22:41:36.278680,0 days 00:00:07.515345,"{0: 1, 1: 100}",34.0,log2,210,COMPLETE
756,756,0.16940787614938096,2022-12-01 22:41:36.505614,2022-12-01 22:41:45.683050,0 days 00:00:09.177436,balanced,37.0,0.6,510,COMPLETE
757,757,0.026820388349514564,2022-12-01 22:41:45.899734,2022-12-01 22:41:53.041538,0 days 00:00:07.141804,"{0: 1, 1: 10}",32.0,0.7,110,COMPLETE
758,758,0.08476026737555863,2022-12-01 22:41:53.261668,2022-12-01 22:42:01.508216,0 days 00:00:08.246548,"{0: 1, 1: 10}",18.0,0.7,260,COMPLETE
759,759,0.09163729002928031,2022-12-01 22:42:01.725512,2022-12-01 22:42:16.227613,0 days 00:00:14.502101,"{0: 1, 1: 10}",17.0,0.7,960,COMPLETE
760,760,0.16508043915810905,2022-12-01 22:42:16.447863,2022-12-01 22:42:23.920233,0 days 00:00:07.472370,,3.0,0.7,160,COMPLETE
761,761,0.1719177559226103,2022-12-01 22:42:24.146427,2022-12-01 22:42:34.102732,0 days 00:00:09.956305,balanced,34.0,0.6,660,COMPLETE
762,762,0.14197266527970412,2022-12-01 22:42:34.322994,2022-12-01 22:42:49.128221,0 days 00:00:14.805227,"{0: 1, 1: 10}",6.0,0.8,910,COMPLETE
763,763,0.18068436328145063,2022-12-01 22:42:49.348979,2022-12-01 22:43:00.263275,0 days 00:00:10.914296,"{0: 1, 1: 100}",29.0,0.8,710,COMPLETE
764,764,0.159129424153696,2022-12-01 22:43:00.483641,2022-12-01 22:43:09.194240,0 days 00:00:08.710599,balanced,35.0,0.6,460,COMPLETE
765,765,0.17569154618305102,2022-12-01 22:43:09.411480,2022-12-01 22:43:18.361216,0 days 00:00:08.949736,balanced,26.0,,360,COMPLETE
766,766,0.2719377022653721,2022-12-01 22:43:18.582683,2022-12-01 22:43:26.483989,0 days 00:00:07.901306,"{0: 1, 1: 100}",3.0,,260,COMPLETE
767,767,0.23726177633944623,2022-12-01 22:43:26.705719,2022-12-01 22:43:34.899801,0 days 00:00:08.194082,balanced,4.0,0.9,310,COMPLETE
768,768,0.1885215510397549,2022-12-01 22:43:35.120455,2022-12-01 22:43:46.110746,0 days 00:00:10.990291,"{0: 1, 1: 100}",12.0,0.7,760,COMPLETE
769,769,0.16970274870760305,2022-12-01 22:43:46.331999,2022-12-01 22:43:58.068926,0 days 00:00:11.736927,balanced,29.0,0.6,960,COMPLETE
770,770,0.2100678128954828,2022-12-01 22:43:58.286146,2022-12-01 22:44:08.953958,0 days 00:00:10.667812,"{0: 1, 1: 10}",4.0,0.6,610,COMPLETE
771,771,0.29099053724053725,2022-12-01 22:44:09.175953,2022-12-01 22:44:16.866376,0 days 00:00:07.690423,balanced,1.0,log2,210,COMPLETE
772,772,0.17204533487907275,2022-12-01 22:44:17.082320,2022-12-01 22:44:29.255609,0 days 00:00:12.173289,balanced,20.0,0.8,860,COMPLETE
773,773,0.014563106796116504,2022-12-01 22:44:29.477847,2022-12-01 22:44:36.386593,0 days 00:00:06.908746,,30.0,0.7,10,COMPLETE
774,774,0.014563106796116504,2022-12-01 22:44:36.606913,2022-12-01 22:44:43.666454,0 days 00:00:07.059541,,33.0,0.6,110,COMPLETE
775,775,0.014563106796116504,2022-12-01 22:44:43.895896,2022-12-01 22:44:50.886704,0 days 00:00:06.990808,"{0: 1, 1: 10}",16.0,0.7,10,COMPLETE
776,776,0.014563106796116504,2022-12-01 22:44:51.108178,2022-12-01 22:45:01.835329,0 days 00:00:10.727151,,28.0,1.0,410,COMPLETE
777,777,0.1876600532089739,2022-12-01 22:45:02.061034,2022-12-01 22:45:11.499797,0 days 00:00:09.438763,balanced,24.0,log2,660,COMPLETE
778,778,0.1755037370935429,2022-12-01 22:45:11.723791,2022-12-01 22:45:18.816263,0 days 00:00:07.092472,balanced,9.0,0.9,110,COMPLETE
779,779,0.17522463422948859,2022-12-01 22:45:19.033156,2022-12-01 22:45:31.208244,0 days 00:00:12.175088,balanced,37.0,0.9,810,COMPLETE
780,780,0.1736564588324297,2022-12-01 22:45:31.427740,2022-12-01 22:45:44.820999,0 days 00:00:13.393259,"{0: 1, 1: 100}",30.0,,910,COMPLETE
781,781,0.12849110032362462,2022-12-01 22:45:45.040283,2022-12-01 22:45:52.060632,0 days 00:00:07.020349,"{0: 1, 1: 100}",24.0,,10,COMPLETE
782,782,0.1584700390404274,2022-12-01 22:45:52.280369,2022-12-01 22:46:03.609694,0 days 00:00:11.329325,"{0: 1, 1: 100}",30.0,0.8,760,COMPLETE
783,783,0.09906874746073775,2022-12-01 22:46:03.826233,2022-12-01 22:46:16.671732,0 days 00:00:12.845499,"{0: 1, 1: 10}",34.0,0.8,710,COMPLETE
784,784,0.10953668234424244,2022-12-01 22:46:16.890300,2022-12-01 22:46:25.056840,0 days 00:00:08.166540,balanced,37.0,log2,410,COMPLETE
785,785,0.23887038887038886,2022-12-01 22:46:25.282167,2022-12-01 22:46:34.520388,0 days 00:00:09.238221,balanced,9.0,sqrt,710,COMPLETE
786,786,0.2166823984178353,2022-12-01 22:46:34.743996,2022-12-01 22:46:41.935928,0 days 00:00:07.191932,"{0: 1, 1: 100}",5.0,0.8,160,COMPLETE
787,787,0.1801340730466944,2022-12-01 22:46:42.154691,2022-12-01 22:46:51.117390,0 days 00:00:08.962699,balanced,30.0,0.8,410,COMPLETE
788,788,0.10543426054348384,2022-12-01 22:46:51.338196,2022-12-01 22:47:07.186670,0 days 00:00:15.848474,"{0: 1, 1: 10}",20.0,1.0,860,COMPLETE
789,789,0.11662274618585297,2022-12-01 22:47:07.401654,2022-12-01 22:47:20.994263,0 days 00:00:13.592609,"{0: 1, 1: 10}",9.0,0.9,710,COMPLETE
790,790,0.10845604099244877,2022-12-01 22:47:21.209489,2022-12-01 22:47:29.521153,0 days 00:00:08.311664,"{0: 1, 1: 10}",26.0,1.0,210,COMPLETE
791,791,0.029842233009708737,2022-12-01 22:47:29.745798,2022-12-01 22:47:42.161082,0 days 00:00:12.415284,,27.0,0.7,710,COMPLETE
792,792,0.08388371860387851,2022-12-01 22:47:42.390058,2022-12-01 22:47:49.679412,0 days 00:00:07.289354,,35.0,sqrt,160,COMPLETE
793,793,0.02032766990291262,2022-12-01 22:47:49.900128,2022-12-01 22:48:01.885465,0 days 00:00:11.985337,,27.0,0.7,660,COMPLETE
794,794,0.15816242639058176,2022-12-01 22:48:02.108494,2022-12-01 22:48:11.240200,0 days 00:00:09.131706,balanced,19.0,0.7,460,COMPLETE
795,795,0.16317171366928648,2022-12-01 22:48:11.462978,2022-12-01 22:48:18.599868,0 days 00:00:07.136890,balanced,18.0,0.9,110,COMPLETE
796,796,0.2157035624389993,2022-12-01 22:48:18.823076,2022-12-01 22:48:25.914579,0 days 00:00:07.091503,balanced,5.0,,110,COMPLETE
797,797,0.018487055016181232,2022-12-01 22:48:26.137183,2022-12-01 22:48:37.803595,0 days 00:00:11.666412,,33.0,0.7,610,COMPLETE
798,798,0.16572796270611803,2022-12-01 22:48:38.034434,2022-12-01 22:48:46.534128,0 days 00:00:08.499694,balanced,13.0,,310,COMPLETE
799,799,0.014563106796116504,2022-12-01 22:48:46.755558,2022-12-01 22:48:55.482069,0 days 00:00:08.726511,,37.0,0.7,310,COMPLETE
800,800,0.21279379062146053,2022-12-01 22:48:55.691095,2022-12-01 22:49:05.493244,0 days 00:00:09.802149,"{0: 1, 1: 10}",3.0,0.8,410,COMPLETE
801,801,0.15717715959506362,2022-12-01 22:49:05.715491,2022-12-01 22:49:14.132108,0 days 00:00:08.416617,,2.0,0.7,310,COMPLETE
802,802,0.15415453074433655,2022-12-01 22:49:14.350272,2022-12-01 22:49:21.992009,0 days 00:00:07.641737,balanced,17.0,,210,COMPLETE
803,803,0.1715414868752247,2022-12-01 22:49:22.213565,2022-12-01 22:49:33.565796,0 days 00:00:11.352231,"{0: 1, 1: 100}",18.0,0.9,710,COMPLETE
804,804,0.29051917989417986,2022-12-01 22:49:33.786247,2022-12-01 22:49:42.840182,0 days 00:00:09.053935,"{0: 1, 1: 10}",9.0,log2,560,COMPLETE
805,805,0.14265776699029126,2022-12-01 22:49:43.024927,2022-12-01 22:49:49.930490,0 days 00:00:06.905563,"{0: 1, 1: 100}",10.0,,10,COMPLETE
806,806,0.14811283857124707,2022-12-01 22:49:50.149547,2022-12-01 22:50:02.964566,0 days 00:00:12.815019,"{0: 1, 1: 10}",2.0,0.9,710,COMPLETE
807,807,0.13384941260025224,2022-12-01 22:50:03.185800,2022-12-01 22:50:14.277894,0 days 00:00:11.092094,"{0: 1, 1: 10}",38.0,log2,960,COMPLETE
808,808,0.17913013047721787,2022-12-01 22:50:14.495701,2022-12-01 22:50:24.442612,0 days 00:00:09.946911,balanced,9.0,0.7,610,COMPLETE
809,809,0.21563719721486713,2022-12-01 22:50:24.675980,2022-12-01 22:50:36.528223,0 days 00:00:11.852243,"{0: 1, 1: 100}",5.0,0.7,910,COMPLETE
810,810,0.1675988998865212,2022-12-01 22:50:36.752644,2022-12-01 22:50:47.030244,0 days 00:00:10.277600,balanced,21.0,0.8,610,COMPLETE
811,811,0.014563106796116504,2022-12-01 22:50:47.253516,2022-12-01 22:50:54.122413,0 days 00:00:06.868897,,16.0,,10,COMPLETE
812,812,0.09372592078902758,2022-12-01 22:50:54.339628,2022-12-01 22:51:08.486615,0 days 00:00:14.146987,"{0: 1, 1: 10}",19.0,0.7,910,COMPLETE
813,813,0.03074433656957929,2022-12-01 22:51:08.706160,2022-12-01 22:51:18.799274,0 days 00:00:10.093114,,13.0,0.6,510,COMPLETE
814,814,0.1760500374760083,2022-12-01 22:51:19.005186,2022-12-01 22:51:28.279005,0 days 00:00:09.273819,"{0: 1, 1: 100}",22.0,0.6,560,COMPLETE
815,815,0.16869227410489546,2022-12-01 22:51:28.495385,2022-12-01 22:51:39.549229,0 days 00:00:11.053844,"{0: 1, 1: 100}",20.0,0.8,710,COMPLETE
816,816,0.15121933913802843,2022-12-01 22:51:39.773123,2022-12-01 22:51:47.430380,0 days 00:00:07.657257,"{0: 1, 1: 100}",38.0,0.7,260,COMPLETE
817,817,0.014563106796116504,2022-12-01 22:51:47.647169,2022-12-01 22:51:54.959865,0 days 00:00:07.312696,,24.0,,110,COMPLETE
818,818,0.03323509015256588,2022-12-01 22:51:55.176496,2022-12-01 22:52:08.524001,0 days 00:00:13.347505,,31.0,0.7,810,COMPLETE
819,819,0.2557118807118807,2022-12-01 22:52:08.749266,2022-12-01 22:52:18.578472,0 days 00:00:09.829206,"{0: 1, 1: 10}",5.0,sqrt,860,COMPLETE
820,820,0.15367954276934861,2022-12-01 22:52:18.802151,2022-12-01 22:52:26.671310,0 days 00:00:07.869159,balanced,26.0,0.6,310,COMPLETE
821,821,0.07984783128593809,2022-12-01 22:52:26.889964,2022-12-01 22:52:34.022076,0 days 00:00:07.132112,"{0: 1, 1: 100}",35.0,log2,60,COMPLETE
822,822,0.16802453210220203,2022-12-01 22:52:34.240445,2022-12-01 22:52:41.529699,0 days 00:00:07.289254,balanced,1.0,,160,COMPLETE
823,823,0.15749113885036214,2022-12-01 22:52:41.757643,2022-12-01 22:52:48.900255,0 days 00:00:07.142612,"{0: 1, 1: 100}",27.0,0.8,60,COMPLETE
824,824,0.28662217412217406,2022-12-01 22:52:49.116660,2022-12-01 22:52:59.964917,0 days 00:00:10.848257,balanced,10.0,log2,860,COMPLETE
825,825,0.07133629989212513,2022-12-01 22:53:00.192464,2022-12-01 22:53:08.360208,0 days 00:00:08.167744,"{0: 1, 1: 10}",32.0,0.9,210,COMPLETE
826,826,0.17513474726460163,2022-12-01 22:53:08.576209,2022-12-01 22:53:19.084819,0 days 00:00:10.508610,"{0: 1, 1: 100}",23.0,0.8,660,COMPLETE
827,827,0.14759090558847843,2022-12-01 22:53:19.305784,2022-12-01 22:53:30.162734,0 days 00:00:10.856950,"{0: 1, 1: 10}",24.0,0.7,560,COMPLETE
828,828,0.10210086299892127,2022-12-01 22:53:30.386918,2022-12-01 22:53:37.852371,0 days 00:00:07.465453,"{0: 1, 1: 10}",9.0,0.8,160,COMPLETE
829,829,0.18268690137622173,2022-12-01 22:53:38.071989,2022-12-01 22:53:50.835105,0 days 00:00:12.763116,balanced,23.0,,810,COMPLETE
830,830,0.13914194534340166,2022-12-01 22:53:51.054898,2022-12-01 22:53:59.237009,0 days 00:00:08.182111,balanced,39.0,0.6,360,COMPLETE
831,831,0.08211269245856626,2022-12-01 22:53:59.458452,2022-12-01 22:54:12.735684,0 days 00:00:13.277232,"{0: 1, 1: 10}",,0.6,910,COMPLETE
832,832,0.0640453074433657,2022-12-01 22:54:12.957977,2022-12-01 22:54:28.483467,0 days 00:00:15.525490,,16.0,0.9,860,COMPLETE
833,833,0.12289164574207874,2022-12-01 22:54:28.704750,2022-12-01 22:54:37.979962,0 days 00:00:09.275212,,37.0,log2,610,COMPLETE
834,834,0.11766070680441858,2022-12-01 22:54:38.206064,2022-12-01 22:54:45.843063,0 days 00:00:07.636999,"{0: 1, 1: 100}",38.0,sqrt,310,COMPLETE
835,835,0.14806589356346636,2022-12-01 22:54:46.060027,2022-12-01 22:54:53.324982,0 days 00:00:07.264955,"{0: 1, 1: 100}",22.0,0.6,210,COMPLETE
836,836,0.16096474161401345,2022-12-01 22:54:53.560888,2022-12-01 22:55:04.586362,0 days 00:00:11.025474,balanced,14.0,0.8,710,COMPLETE
837,837,0.1048947375492921,2022-12-01 22:55:04.809096,2022-12-01 22:55:12.298514,0 days 00:00:07.489418,"{0: 1, 1: 100}",34.0,sqrt,260,COMPLETE
838,838,0.17058114373041555,2022-12-01 22:55:12.516135,2022-12-01 22:55:20.239962,0 days 00:00:07.723827,balanced,28.0,0.8,260,COMPLETE
839,839,0.21384004884004887,2022-12-01 22:55:20.463532,2022-12-01 22:55:31.073242,0 days 00:00:10.609710,balanced,1.0,0.6,910,COMPLETE
840,840,0.09153143781784559,2022-12-01 22:55:31.302003,2022-12-01 22:55:40.934587,0 days 00:00:09.632584,"{0: 1, 1: 10}",20.0,0.7,410,COMPLETE
841,841,0.04299699491447064,2022-12-01 22:55:41.156526,2022-12-01 22:55:48.750047,0 days 00:00:07.593521,"{0: 1, 1: 10}",17.0,1.0,160,COMPLETE
842,842,0.0940154434966328,2022-12-01 22:55:48.969589,2022-12-01 22:55:56.200058,0 days 00:00:07.230469,,24.0,log2,60,COMPLETE
843,843,0.16960163353367236,2022-12-01 22:55:56.422047,2022-12-01 22:56:04.477880,0 days 00:00:08.055833,balanced,21.0,,260,COMPLETE
844,844,0.1737456307177181,2022-12-01 22:56:04.699345,2022-12-01 22:56:17.072037,0 days 00:00:12.372692,balanced,32.0,0.7,960,COMPLETE
845,845,0.04970334412081985,2022-12-01 22:56:17.296809,2022-12-01 22:56:24.319957,0 days 00:00:07.023148,balanced,,log2,10,COMPLETE
846,846,0.08775235013099089,2022-12-01 22:56:24.540744,2022-12-01 22:56:33.995575,0 days 00:00:09.454831,"{0: 1, 1: 10}",28.0,0.6,460,COMPLETE
847,847,0.1522550662659886,2022-12-01 22:56:34.220027,2022-12-01 22:56:44.334172,0 days 00:00:10.114145,balanced,35.0,1.0,510,COMPLETE
848,848,0.05918284789644013,2022-12-01 22:56:44.564525,2022-12-01 22:56:51.830179,0 days 00:00:07.265654,"{0: 1, 1: 10}",29.0,1.0,110,COMPLETE
849,849,0.16345790019940504,2022-12-01 22:56:52.046431,2022-12-01 22:57:03.018755,0 days 00:00:10.972324,balanced,20.0,0.7,760,COMPLETE
850,850,0.12377774719488069,2022-12-01 22:57:03.246115,2022-12-01 22:57:14.336476,0 days 00:00:11.090361,,,log2,910,COMPLETE
851,851,0.023244336569579287,2022-12-01 22:57:14.554687,2022-12-01 22:57:24.315743,0 days 00:00:09.761056,,32.0,0.6,460,COMPLETE
852,852,0.08656187394051472,2022-12-01 22:57:24.533706,2022-12-01 22:57:36.443700,0 days 00:00:11.909994,"{0: 1, 1: 10}",38.0,,510,COMPLETE
853,853,0.07504226414277812,2022-12-01 22:57:36.665599,2022-12-01 22:57:44.180189,0 days 00:00:07.514590,,36.0,sqrt,210,COMPLETE
854,854,0.031334951456310677,2022-12-01 22:57:44.393968,2022-12-01 22:57:58.574022,0 days 00:00:14.180054,,38.0,0.8,810,COMPLETE
855,855,0.11050238865772848,2022-12-01 22:57:58.799252,2022-12-01 22:58:15.913811,0 days 00:00:17.114559,"{0: 1, 1: 10}",38.0,1.0,960,COMPLETE
856,856,0.022653721682847898,2022-12-01 22:58:16.135327,2022-12-01 22:58:26.346333,0 days 00:00:10.211006,,6.0,1.0,360,COMPLETE
857,857,0.15759631684388964,2022-12-01 22:58:26.574995,2022-12-01 22:58:34.077552,0 days 00:00:07.502557,"{0: 1, 1: 100}",31.0,0.6,260,COMPLETE
858,858,0.19939900155747012,2022-12-01 22:58:34.305927,2022-12-01 22:58:43.894379,0 days 00:00:09.588452,"{0: 1, 1: 100}",23.0,log2,660,COMPLETE
859,859,0.17263407304669437,2022-12-01 22:58:44.113629,2022-12-01 22:58:54.744491,0 days 00:00:10.630862,"{0: 1, 1: 100}",28.0,0.8,660,COMPLETE
