,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
2111,2111,0.768317835350617,2022-12-01 09:52:37.888263,2022-12-01 09:52:56.204206,0 days 00:00:18.315943,"{0: 1, 1: 10}",34.0,1.0,810,COMPLETE
2112,2112,0.6209428798071089,2022-12-01 09:52:56.442125,2022-12-01 09:53:05.616177,0 days 00:00:09.174052,"{0: 1, 1: 10}",14.0,log2,760,COMPLETE
2113,2113,0.7696038458296789,2022-12-01 09:53:05.867373,2022-12-01 09:53:24.178712,0 days 00:00:18.311339,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2114,2114,0.7699687325135276,2022-12-01 09:53:24.416219,2022-12-01 09:53:42.045487,0 days 00:00:17.629268,"{0: 1, 1: 10}",16.0,1.0,760,COMPLETE
2115,2115,0.7652026338081368,2022-12-01 09:53:42.289064,2022-12-01 09:54:00.590773,0 days 00:00:18.301709,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2116,2116,0.7615262351896211,2022-12-01 09:54:00.833713,2022-12-01 09:54:17.524969,0 days 00:00:16.691256,"{0: 1, 1: 10}",16.0,0.8,810,COMPLETE
2117,2117,0.767285457980315,2022-12-01 09:54:17.774265,2022-12-01 09:54:36.232162,0 days 00:00:18.457897,"{0: 1, 1: 10}",16.0,,810,COMPLETE
2118,2118,0.7458800965100599,2022-12-01 09:54:36.469914,2022-12-01 09:54:52.174515,0 days 00:00:15.704601,"{0: 1, 1: 10}",26.0,0.7,810,COMPLETE
2119,2119,0.7636802712094076,2022-12-01 09:54:52.421735,2022-12-01 09:55:10.036263,0 days 00:00:17.614528,"{0: 1, 1: 10}",16.0,1.0,760,COMPLETE
2120,2120,0.7667527705628363,2022-12-01 09:55:10.282755,2022-12-01 09:55:28.056359,0 days 00:00:17.773604,"{0: 1, 1: 10}",26.0,1.0,760,COMPLETE
2121,2121,0.7642006548800977,2022-12-01 09:55:28.302745,2022-12-01 09:55:46.766117,0 days 00:00:18.463372,"{0: 1, 1: 10}",18.0,1.0,810,COMPLETE
2122,2122,0.7685809452145761,2022-12-01 09:55:47.015470,2022-12-01 09:56:05.423649,0 days 00:00:18.408179,"{0: 1, 1: 10}",31.0,1.0,810,COMPLETE
2123,2123,0.7694176230397988,2022-12-01 09:56:05.670942,2022-12-01 09:56:24.065444,0 days 00:00:18.394502,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2124,2124,0.7621604720273727,2022-12-01 09:56:24.314915,2022-12-01 09:56:42.729821,0 days 00:00:18.414906,"{0: 1, 1: 10}",16.0,1.0,810,COMPLETE
2125,2125,0.6818486638705693,2022-12-01 09:56:42.979934,2022-12-01 09:56:52.270174,0 days 00:00:09.290240,"{0: 1, 1: 10}",16.0,sqrt,810,COMPLETE
2126,2126,0.7659637745835669,2022-12-01 09:56:52.514992,2022-12-01 09:57:10.856030,0 days 00:00:18.341038,"{0: 1, 1: 10}",35.0,1.0,810,COMPLETE
2127,2127,0.7666613060149083,2022-12-01 09:57:11.114732,2022-12-01 09:57:28.638133,0 days 00:00:17.523401,"{0: 1, 1: 10}",26.0,1.0,760,COMPLETE
2128,2128,0.7590418386221232,2022-12-01 09:57:28.879603,2022-12-01 09:57:47.294116,0 days 00:00:18.414513,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2129,2129,0.7410397545759921,2022-12-01 09:57:47.540821,2022-12-01 09:58:02.312893,0 days 00:00:14.772072,"{0: 1, 1: 10}",26.0,0.6,810,COMPLETE
2130,2130,0.7661709705148174,2022-12-01 09:58:02.559412,2022-12-01 09:58:20.048813,0 days 00:00:17.489401,"{0: 1, 1: 10}",26.0,1.0,760,COMPLETE
2131,2131,0.7681752676815858,2022-12-01 09:58:20.298038,2022-12-01 09:58:38.737076,0 days 00:00:18.439038,"{0: 1, 1: 10}",16.0,1.0,810,COMPLETE
2132,2132,0.7695237981792745,2022-12-01 09:58:38.986090,2022-12-01 09:58:57.414460,0 days 00:00:18.428370,"{0: 1, 1: 10}",36.0,1.0,810,COMPLETE
2133,2133,0.7678319512234688,2022-12-01 09:58:57.665266,2022-12-01 09:59:16.099530,0 days 00:00:18.434264,"{0: 1, 1: 10}",16.0,1.0,810,COMPLETE
2134,2134,0.7641511355546012,2022-12-01 09:59:16.344130,2022-12-01 09:59:33.216036,0 days 00:00:16.871906,"{0: 1, 1: 10}",21.0,0.9,760,COMPLETE
2135,2135,0.7642597949623722,2022-12-01 09:59:33.465195,2022-12-01 09:59:51.871996,0 days 00:00:18.406801,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2136,2136,0.755027541791456,2022-12-01 09:59:52.109604,2022-12-01 10:00:10.380161,0 days 00:00:18.270557,"{0: 1, 1: 10}",6.0,1.0,810,COMPLETE
2137,2137,0.765644504815643,2022-12-01 10:00:10.633520,2022-12-01 10:00:28.203763,0 days 00:00:17.570243,"{0: 1, 1: 10}",16.0,1.0,760,COMPLETE
2138,2138,0.7618250551859074,2022-12-01 10:00:28.451892,2022-12-01 10:00:46.878075,0 days 00:00:18.426183,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2139,2139,0.7666070759763447,2022-12-01 10:00:47.113249,2022-12-01 10:01:05.431450,0 days 00:00:18.318201,"{0: 1, 1: 10}",17.0,1.0,810,COMPLETE
2140,2140,0.7699646162030426,2022-12-01 10:01:05.668025,2022-12-01 10:01:24.122271,0 days 00:00:18.454246,"{0: 1, 1: 10}",16.0,1.0,810,COMPLETE
2141,2141,0.7614802560779532,2022-12-01 10:01:24.373835,2022-12-01 10:01:41.686604,0 days 00:00:17.312769,"{0: 1, 1: 10}",5.0,1.0,760,COMPLETE
2142,2142,0.7603847175393195,2022-12-01 10:01:41.940069,2022-12-01 10:01:59.715814,0 days 00:00:17.775745,"{0: 1, 1: 10}",4.0,1.0,810,COMPLETE
2143,2143,0.6169437650513728,2022-12-01 10:01:59.954628,2022-12-01 10:02:09.387947,0 days 00:00:09.433319,"{0: 1, 1: 10}",16.0,log2,810,COMPLETE
2144,2144,0.7711726002745343,2022-12-01 10:02:09.637017,2022-12-01 10:02:27.219622,0 days 00:00:17.582605,"{0: 1, 1: 10}",39.0,1.0,760,COMPLETE
2145,2145,0.7609643734528762,2022-12-01 10:02:27.467072,2022-12-01 10:02:44.933419,0 days 00:00:17.466347,"{0: 1, 1: 10}",29.0,0.8,860,COMPLETE
2146,2146,0.7671329683056922,2022-12-01 10:02:45.180374,2022-12-01 10:03:03.611204,0 days 00:00:18.430830,"{0: 1, 1: 10}",16.0,1.0,810,COMPLETE
2147,2147,0.764392285792536,2022-12-01 10:03:03.858640,2022-12-01 10:03:23.094518,0 days 00:00:19.235878,"{0: 1, 1: 10}",19.0,,860,COMPLETE
2148,2148,0.7695555767248747,2022-12-01 10:03:23.337215,2022-12-01 10:03:42.534990,0 days 00:00:19.197775,"{0: 1, 1: 10}",26.0,1.0,860,COMPLETE
2149,2149,0.7083900136409852,2022-12-01 10:03:42.784061,2022-12-01 10:03:55.746087,0 days 00:00:12.962026,"{0: 1, 1: 10}",2.0,0.7,810,COMPLETE
2150,2150,0.7663323703336429,2022-12-01 10:03:55.995525,2022-12-01 10:04:14.321064,0 days 00:00:18.325539,"{0: 1, 1: 10}",34.0,1.0,810,COMPLETE
2151,2151,0.767951731095464,2022-12-01 10:04:14.558557,2022-12-01 10:04:33.687903,0 days 00:00:19.129346,"{0: 1, 1: 10}",36.0,1.0,860,COMPLETE
2152,2152,0.7674250106818434,2022-12-01 10:04:33.930424,2022-12-01 10:04:51.614230,0 days 00:00:17.683806,"{0: 1, 1: 10}",13.0,1.0,760,COMPLETE
2153,2153,0.7681201064418933,2022-12-01 10:04:51.864679,2022-12-01 10:05:11.107898,0 days 00:00:19.243219,"{0: 1, 1: 10}",16.0,1.0,860,COMPLETE
2154,2154,0.7660872310860409,2022-12-01 10:05:11.356790,2022-12-01 10:05:29.779980,0 days 00:00:18.423190,"{0: 1, 1: 10}",20.0,1.0,810,COMPLETE
2155,2155,0.6836068617032421,2022-12-01 10:05:30.036200,2022-12-01 10:05:39.646963,0 days 00:00:09.610763,"{0: 1, 1: 10}",,sqrt,860,COMPLETE
2156,2156,0.6028866823390545,2022-12-01 10:05:39.885187,2022-12-01 10:05:52.378618,0 days 00:00:12.493431,"{0: 1, 1: 10}",1.0,1.0,860,COMPLETE
2157,2157,0.7637803576940418,2022-12-01 10:05:52.626500,2022-12-01 10:06:11.128396,0 days 00:00:18.501896,"{0: 1, 1: 10}",33.0,1.0,810,COMPLETE
2158,2158,0.7576618775265682,2022-12-01 10:06:11.378533,2022-12-01 10:06:29.565329,0 days 00:00:18.186796,"{0: 1, 1: 10}",7.0,1.0,810,COMPLETE
2159,2159,0.7402073385308305,2022-12-01 10:06:29.815068,2022-12-01 10:06:45.094259,0 days 00:00:15.279191,"{0: 1, 1: 10}",12.0,0.6,860,COMPLETE
2160,2160,0.7615047447617427,2022-12-01 10:06:45.332995,2022-12-01 10:07:02.896789,0 days 00:00:17.563794,"{0: 1, 1: 10}",8.0,1.0,760,COMPLETE
2161,2161,0.769883581626254,2022-12-01 10:07:03.149098,2022-12-01 10:07:22.253856,0 days 00:00:19.104758,"{0: 1, 1: 10}",10.0,1.0,860,COMPLETE
2162,2162,0.7591381548355594,2022-12-01 10:07:22.494246,2022-12-01 10:07:40.811979,0 days 00:00:18.317733,"{0: 1, 1: 10}",34.0,1.0,810,COMPLETE
2163,2163,0.7639417133725367,2022-12-01 10:07:41.057743,2022-12-01 10:07:59.523930,0 days 00:00:18.466187,"{0: 1, 1: 10}",31.0,1.0,810,COMPLETE
2164,2164,0.7653252455551629,2022-12-01 10:07:59.775507,2022-12-01 10:08:18.926168,0 days 00:00:19.150661,"{0: 1, 1: 10}",27.0,1.0,860,COMPLETE
2165,2165,0.7540279823509057,2022-12-01 10:08:19.179248,2022-12-01 10:08:35.634421,0 days 00:00:16.455173,"{0: 1, 1: 10}",3.0,0.9,860,COMPLETE
2166,2166,0.7675361117824233,2022-12-01 10:08:35.873081,2022-12-01 10:08:54.199015,0 days 00:00:18.325934,"{0: 1, 1: 10}",26.0,1.0,810,COMPLETE
2167,2167,0.769335013888441,2022-12-01 10:08:54.440005,2022-12-01 10:09:11.929367,0 days 00:00:17.489362,"{0: 1, 1: 10}",36.0,1.0,760,COMPLETE
2168,2168,0.7609991854377018,2022-12-01 10:09:12.167490,2022-12-01 10:09:31.404068,0 days 00:00:19.236578,"{0: 1, 1: 10}",37.0,1.0,860,COMPLETE
2169,2169,0.7629240557717678,2022-12-01 10:09:31.653910,2022-12-01 10:09:50.687684,0 days 00:00:19.033774,"{0: 1, 1: 10}",25.0,1.0,860,COMPLETE
2170,2170,0.7654961121076004,2022-12-01 10:09:50.930407,2022-12-01 10:10:09.439062,0 days 00:00:18.508655,"{0: 1, 1: 10}",34.0,1.0,810,COMPLETE
2171,2171,0.7688052363424905,2022-12-01 10:10:09.685505,2022-12-01 10:10:28.134718,0 days 00:00:18.449213,"{0: 1, 1: 10}",28.0,1.0,810,COMPLETE
2172,2172,0.6369088601861613,2022-12-01 10:10:28.382889,2022-12-01 10:10:38.590906,0 days 00:00:10.208017,"{0: 1, 1: 10}",9.0,log2,860,COMPLETE
2173,2173,0.7645075020747047,2022-12-01 10:10:38.829841,2022-12-01 10:10:56.402884,0 days 00:00:17.573043,"{0: 1, 1: 10}",14.0,1.0,760,COMPLETE
2174,2174,0.7652565925950144,2022-12-01 10:10:56.652690,2022-12-01 10:11:15.007732,0 days 00:00:18.355042,"{0: 1, 1: 10}",16.0,1.0,810,COMPLETE
2175,2175,0.7630094795039539,2022-12-01 10:11:15.257513,2022-12-01 10:11:34.452491,0 days 00:00:19.194978,"{0: 1, 1: 10}",38.0,1.0,860,COMPLETE
2176,2176,0.7578397386825992,2022-12-01 10:11:34.700017,2022-12-01 10:11:52.066674,0 days 00:00:17.366657,"{0: 1, 1: 10}",36.0,0.8,860,COMPLETE
2177,2177,0.7696587696922556,2022-12-01 10:11:52.309707,2022-12-01 10:12:10.669729,0 days 00:00:18.360022,"{0: 1, 1: 10}",18.0,1.0,810,COMPLETE
2178,2178,0.7518101977888152,2022-12-01 10:12:10.916005,2022-12-01 10:12:27.389095,0 days 00:00:16.473090,"{0: 1, 1: 10}",35.0,0.7,860,COMPLETE
2179,2179,0.7649438960497802,2022-12-01 10:12:27.633628,2022-12-01 10:12:45.952715,0 days 00:00:18.319087,"{0: 1, 1: 10}",39.0,,810,COMPLETE
2180,2180,0.7548456166699669,2022-12-01 10:12:46.207700,2022-12-01 10:13:03.564468,0 days 00:00:17.356768,"{0: 1, 1: 10}",6.0,1.0,760,COMPLETE
2181,2181,0.7559880708874328,2022-12-01 10:13:03.811440,2022-12-01 10:13:22.447214,0 days 00:00:18.635774,"{0: 1, 1: 10}",4.0,1.0,860,COMPLETE
2182,2182,0.6859377188334096,2022-12-01 10:13:22.687891,2022-12-01 10:13:31.913591,0 days 00:00:09.225700,"{0: 1, 1: 10}",15.0,sqrt,810,COMPLETE
2183,2183,0.7659741598600938,2022-12-01 10:13:32.163603,2022-12-01 10:13:51.434358,0 days 00:00:19.270755,"{0: 1, 1: 10}",17.0,1.0,860,COMPLETE
2184,2184,0.7633498120667108,2022-12-01 10:13:51.684761,2022-12-01 10:14:10.492042,0 days 00:00:18.807281,"{0: 1, 1: 10}",5.0,1.0,860,COMPLETE
2185,2185,0.725225398020168,2022-12-01 10:14:10.751159,2022-12-01 10:14:25.102928,0 days 00:00:14.351769,"{0: 1, 1: 10}",2.0,1.0,760,COMPLETE
2186,2186,0.7628417641675375,2022-12-01 10:14:25.344176,2022-12-01 10:14:43.703799,0 days 00:00:18.359623,"{0: 1, 1: 10}",29.0,1.0,810,COMPLETE
2187,2187,0.772773822693385,2022-12-01 10:14:43.949998,2022-12-01 10:15:03.167356,0 days 00:00:19.217358,"{0: 1, 1: 10}",19.0,1.0,860,COMPLETE
2188,2188,0.7648412355912882,2022-12-01 10:15:03.408186,2022-12-01 10:15:21.759412,0 days 00:00:18.351226,"{0: 1, 1: 10}",21.0,1.0,810,COMPLETE
2189,2189,0.7731490091178268,2022-12-01 10:15:22.002697,2022-12-01 10:15:41.396881,0 days 00:00:19.394184,"{0: 1, 1: 10}",34.0,1.0,860,COMPLETE
2190,2190,0.7434519747242934,2022-12-01 10:15:41.647071,2022-12-01 10:15:56.459188,0 days 00:00:14.812117,"{0: 1, 1: 10}",13.0,0.6,810,COMPLETE
2191,2191,0.7683798107099857,2022-12-01 10:15:56.697288,2022-12-01 10:16:15.921040,0 days 00:00:19.223752,"{0: 1, 1: 10}",26.0,1.0,860,COMPLETE
2192,2192,0.7615892006901271,2022-12-01 10:16:16.166348,2022-12-01 10:16:33.713215,0 days 00:00:17.546867,"{0: 1, 1: 10}",12.0,1.0,760,COMPLETE
2193,2193,0.7580155263425333,2022-12-01 10:16:33.954890,2022-12-01 10:16:52.941082,0 days 00:00:18.986192,"{0: 1, 1: 10}",7.0,1.0,860,COMPLETE
2194,2194,0.7660626158588257,2022-12-01 10:16:53.180056,2022-12-01 10:17:11.584894,0 days 00:00:18.404838,"{0: 1, 1: 10}",20.0,1.0,810,COMPLETE
2195,2195,0.7685343315590096,2022-12-01 10:17:11.826383,2022-12-01 10:17:30.151186,0 days 00:00:18.324803,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2196,2196,0.763176088384446,2022-12-01 10:17:30.391354,2022-12-01 10:17:48.480001,0 days 00:00:18.088647,"{0: 1, 1: 10}",36.0,0.9,860,COMPLETE
2197,2197,0.7720855436406714,2022-12-01 10:17:48.720699,2022-12-01 10:18:08.077080,0 days 00:00:19.356381,"{0: 1, 1: 10}",16.0,1.0,860,COMPLETE
2198,2198,0.60486888730382,2022-12-01 10:18:08.336059,2022-12-01 10:18:20.526130,0 days 00:00:12.190071,"{0: 1, 1: 10}",1.0,1.0,810,COMPLETE
2199,2199,0.768487773691392,2022-12-01 10:18:20.777322,2022-12-01 10:18:39.162700,0 days 00:00:18.385378,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2200,2200,0.7625991373277289,2022-12-01 10:18:39.412772,2022-12-01 10:18:58.454508,0 days 00:00:19.041736,"{0: 1, 1: 10}",8.0,1.0,860,COMPLETE
2201,2201,0.7627959420665331,2022-12-01 10:18:58.700217,2022-12-01 10:19:17.797726,0 days 00:00:19.097509,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
2202,2202,0.7673097549683946,2022-12-01 10:19:18.060821,2022-12-01 10:19:36.479993,0 days 00:00:18.419172,"{0: 1, 1: 10}",,1.0,810,COMPLETE
2203,2203,0.6298786939683472,2022-12-01 10:19:36.730262,2022-12-01 10:19:46.200213,0 days 00:00:09.469951,"{0: 1, 1: 10}",11.0,log2,760,COMPLETE
2204,2204,0.7715045339774391,2022-12-01 10:19:46.441148,2022-12-01 10:20:05.722340,0 days 00:00:19.281192,"{0: 1, 1: 10}",34.0,1.0,860,COMPLETE
2205,2205,0.7649376480112366,2022-12-01 10:20:05.973767,2022-12-01 10:20:24.283363,0 days 00:00:18.309596,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
2206,2206,0.7678706478551669,2022-12-01 10:20:24.534510,2022-12-01 10:20:43.663140,0 days 00:00:19.128630,"{0: 1, 1: 10}",27.0,1.0,860,COMPLETE
2207,2207,0.7548395874778828,2022-12-01 10:20:43.907434,2022-12-01 10:20:58.907533,0 days 00:00:15.000099,"{0: 1, 1: 10}",10.0,0.7,760,COMPLETE
2208,2208,0.7744275979486972,2022-12-01 10:20:59.153411,2022-12-01 10:21:18.325646,0 days 00:00:19.172235,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2209,2209,0.7682908072717014,2022-12-01 10:21:18.582029,2022-12-01 10:21:37.916375,0 days 00:00:19.334346,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2210,2210,0.7572591272295972,2022-12-01 10:21:38.174756,2022-12-01 10:21:55.450256,0 days 00:00:17.275500,"{0: 1, 1: 10}",3.0,,860,COMPLETE
2211,2211,0.7682404907366986,2022-12-01 10:21:55.698738,2022-12-01 10:22:14.032880,0 days 00:00:18.334142,"{0: 1, 1: 10}",36.0,,810,COMPLETE
2212,2212,0.7599970161525542,2022-12-01 10:22:14.272082,2022-12-01 10:22:30.936879,0 days 00:00:16.664797,"{0: 1, 1: 10}",33.0,0.8,810,COMPLETE
2213,2213,0.7526491833701109,2022-12-01 10:22:31.184640,2022-12-01 10:22:48.644935,0 days 00:00:17.460295,"{0: 1, 1: 10}",26.0,0.8,860,COMPLETE
2214,2214,0.7435741942631057,2022-12-01 10:22:48.895613,2022-12-01 10:23:03.705157,0 days 00:00:14.809544,"{0: 1, 1: 10}",11.0,0.6,810,COMPLETE
2215,2215,0.7661209672445667,2022-12-01 10:23:03.951412,2022-12-01 10:23:23.222063,0 days 00:00:19.270651,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2216,2216,0.7637382375450386,2022-12-01 10:23:23.471221,2022-12-01 10:23:41.860244,0 days 00:00:18.389023,"{0: 1, 1: 10}",31.0,0.9,860,COMPLETE
2217,2217,0.6829891647224121,2022-12-01 10:23:42.107579,2022-12-01 10:23:51.482796,0 days 00:00:09.375217,"{0: 1, 1: 10}",37.0,sqrt,810,COMPLETE
2218,2218,0.6049428714104932,2022-12-01 10:23:51.723840,2022-12-01 10:24:01.060561,0 days 00:00:09.336721,"{0: 1, 1: 10}",25.0,log2,810,COMPLETE
2219,2219,0.7673286327363726,2022-12-01 10:24:01.305628,2022-12-01 10:24:20.418783,0 days 00:00:19.113155,"{0: 1, 1: 10}",16.0,,860,COMPLETE
2220,2220,0.766413144583898,2022-12-01 10:24:20.663137,2022-12-01 10:24:39.834751,0 days 00:00:19.171614,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2221,2221,0.7582929962490637,2022-12-01 10:24:40.075310,2022-12-01 10:24:55.953746,0 days 00:00:15.878436,"{0: 1, 1: 10}",9.0,0.7,810,COMPLETE
2222,2222,0.773630184948145,2022-12-01 10:24:56.196612,2022-12-01 10:25:15.613643,0 days 00:00:19.417031,"{0: 1, 1: 10}",28.0,,860,COMPLETE
2223,2223,0.6789268989479954,2022-12-01 10:25:15.852370,2022-12-01 10:25:25.382456,0 days 00:00:09.530086,"{0: 1, 1: 10}",28.0,sqrt,810,COMPLETE
2224,2224,0.7702148457800727,2022-12-01 10:25:25.628677,2022-12-01 10:25:44.763752,0 days 00:00:19.135075,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2225,2225,0.7635356976459318,2022-12-01 10:25:45.013221,2022-12-01 10:26:04.234647,0 days 00:00:19.221426,"{0: 1, 1: 10}",28.0,,860,COMPLETE
2226,2226,0.7705030337542923,2022-12-01 10:26:04.481011,2022-12-01 10:26:22.713919,0 days 00:00:18.232908,"{0: 1, 1: 10}",28.0,,810,COMPLETE
2227,2227,0.7654536344427704,2022-12-01 10:26:22.962633,2022-12-01 10:26:41.460479,0 days 00:00:18.497846,"{0: 1, 1: 10}",18.0,,810,COMPLETE
2228,2228,0.7688583936809905,2022-12-01 10:26:41.711837,2022-12-01 10:26:59.238448,0 days 00:00:17.526611,"{0: 1, 1: 10}",28.0,,760,COMPLETE
2229,2229,0.7674873932353006,2022-12-01 10:26:59.476400,2022-12-01 10:27:16.342626,0 days 00:00:16.866226,"{0: 1, 1: 10}",28.0,,710,COMPLETE
2230,2230,0.7696805770833424,2022-12-01 10:27:16.593433,2022-12-01 10:27:35.865678,0 days 00:00:19.272245,"{0: 1, 1: 10}",28.0,,860,COMPLETE
2231,2231,0.7667299121852621,2022-12-01 10:27:36.107552,2022-12-01 10:27:55.211709,0 days 00:00:19.104157,"{0: 1, 1: 10}",34.0,,860,COMPLETE
2232,2232,0.7670636388471032,2022-12-01 10:27:55.459582,2022-12-01 10:28:13.866369,0 days 00:00:18.406787,"{0: 1, 1: 10}",38.0,,810,COMPLETE
2233,2233,0.7643611702341274,2022-12-01 10:28:14.118520,2022-12-01 10:28:32.443172,0 days 00:00:18.324652,"{0: 1, 1: 10}",11.0,0.9,860,COMPLETE
2234,2234,0.6205200149008141,2022-12-01 10:28:32.689265,2022-12-01 10:28:42.056567,0 days 00:00:09.367302,"{0: 1, 1: 10}",14.0,log2,760,COMPLETE
2235,2235,0.7759638877599382,2022-12-01 10:28:42.292907,2022-12-01 10:29:01.436200,0 days 00:00:19.143293,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2236,2236,0.7701952737596149,2022-12-01 10:29:01.677267,2022-12-01 10:29:20.966204,0 days 00:00:19.288937,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2237,2237,0.7685438298108018,2022-12-01 10:29:21.215840,2022-12-01 10:29:40.566799,0 days 00:00:19.350959,"{0: 1, 1: 10}",28.0,,860,COMPLETE
2238,2238,0.7651005598987746,2022-12-01 10:29:40.812166,2022-12-01 10:30:00.112201,0 days 00:00:19.300035,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2239,2239,0.7659193231120665,2022-12-01 10:30:00.351658,2022-12-01 10:30:19.352040,0 days 00:00:19.000382,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2240,2240,0.7671392897320584,2022-12-01 10:30:19.613318,2022-12-01 10:30:38.875806,0 days 00:00:19.262488,"{0: 1, 1: 10}",28.0,,860,COMPLETE
2241,2241,0.7658327562614662,2022-12-01 10:30:39.118544,2022-12-01 10:30:58.169061,0 days 00:00:19.050517,"{0: 1, 1: 10}",28.0,,860,COMPLETE
2242,2242,0.762576554825458,2022-12-01 10:30:58.420021,2022-12-01 10:31:17.497867,0 days 00:00:19.077846,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2243,2243,0.7670748654226942,2022-12-01 10:31:17.748226,2022-12-01 10:31:36.155080,0 days 00:00:18.406854,"{0: 1, 1: 10}",11.0,,810,COMPLETE
2244,2244,0.7634293497072979,2022-12-01 10:31:36.405815,2022-12-01 10:31:55.954438,0 days 00:00:19.548623,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2245,2245,0.7628470976791568,2022-12-01 10:31:56.207666,2022-12-01 10:32:14.598149,0 days 00:00:18.390483,"{0: 1, 1: 10}",28.0,,810,COMPLETE
2246,2246,0.7719912612183847,2022-12-01 10:32:14.847711,2022-12-01 10:32:33.208426,0 days 00:00:18.360715,"{0: 1, 1: 10}",28.0,,810,COMPLETE
2247,2247,0.7678152675479067,2022-12-01 10:32:33.458103,2022-12-01 10:32:52.736989,0 days 00:00:19.278886,"{0: 1, 1: 10}",28.0,,860,COMPLETE
2248,2248,0.7677159119053368,2022-12-01 10:32:52.981480,2022-12-01 10:33:11.287391,0 days 00:00:18.305911,"{0: 1, 1: 10}",28.0,,810,COMPLETE
2249,2249,0.764952450079081,2022-12-01 10:33:11.534803,2022-12-01 10:33:30.642262,0 days 00:00:19.107459,"{0: 1, 1: 10}",28.0,,860,COMPLETE
2250,2250,0.7663275978926523,2022-12-01 10:33:30.887831,2022-12-01 10:33:52.133746,0 days 00:00:21.245915,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2251,2251,0.7682874821540437,2022-12-01 10:33:52.390789,2022-12-01 10:34:11.675554,0 days 00:00:19.284765,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2252,2252,0.7602720218458082,2022-12-01 10:34:11.917948,2022-12-01 10:34:28.617932,0 days 00:00:16.699984,"{0: 1, 1: 10}",28.0,0.8,810,COMPLETE
2253,2253,0.7652892426274861,2022-12-01 10:34:28.882594,2022-12-01 10:34:48.170163,0 days 00:00:19.287569,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2254,2254,0.7687036140258983,2022-12-01 10:34:48.416729,2022-12-01 10:35:06.871524,0 days 00:00:18.454795,"{0: 1, 1: 10}",28.0,,810,COMPLETE
2255,2255,0.7621999139678759,2022-12-01 10:35:07.117609,2022-12-01 10:35:26.341255,0 days 00:00:19.223646,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2256,2256,0.7678666049828443,2022-12-01 10:35:26.598113,2022-12-01 10:35:45.317869,0 days 00:00:18.719756,"{0: 1, 1: 10}",11.0,,810,COMPLETE
2257,2257,0.7664064317870352,2022-12-01 10:35:45.560648,2022-12-01 10:36:04.728753,0 days 00:00:19.168105,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2258,2258,0.7715819935107945,2022-12-01 10:36:04.974160,2022-12-01 10:36:23.214703,0 days 00:00:18.240543,"{0: 1, 1: 10}",11.0,,810,COMPLETE
2259,2259,0.7452728673473026,2022-12-01 10:36:23.453605,2022-12-01 10:36:38.875852,0 days 00:00:15.422247,"{0: 1, 1: 10}",11.0,0.6,860,COMPLETE
2260,2260,0.7657110587251486,2022-12-01 10:36:39.126615,2022-12-01 10:36:58.264474,0 days 00:00:19.137859,"{0: 1, 1: 10}",11.0,,860,COMPLETE
2261,2261,0.7650762645439456,2022-12-01 10:36:58.515745,2022-12-01 10:37:16.991965,0 days 00:00:18.476220,"{0: 1, 1: 10}",35.0,,810,COMPLETE
2262,2262,0.7695444601546223,2022-12-01 10:37:17.252109,2022-12-01 10:37:34.947434,0 days 00:00:17.695325,"{0: 1, 1: 10}",11.0,,760,COMPLETE
2263,2263,0.7556215010787078,2022-12-01 10:37:35.197296,2022-12-01 10:37:54.059290,0 days 00:00:18.861994,"{0: 1, 1: 10}",6.0,,860,COMPLETE
2264,2264,0.7665449569650711,2022-12-01 10:37:54.310628,2022-12-01 10:38:12.724205,0 days 00:00:18.413577,"{0: 1, 1: 10}",17.0,,810,COMPLETE
2265,2265,0.7649681055213222,2022-12-01 10:38:12.972442,2022-12-01 10:38:32.183210,0 days 00:00:19.210768,"{0: 1, 1: 10}",15.0,,860,COMPLETE
