index,cid,PBS,smiles,CoPriNet,NBS,Experimental,RO5,RO3,1st closest,2d closest,3d closest
16789,Z1401253722,1.0,C=CC(C)NC(=O)N1CCN(C(=O)C2=CC=CN2C)CC1,4.39062738418579,0.982638888888889,False,True,False,5S8Z,5S8R,5S8V
43997,Z973173228,0.875,CCN1CCCN(C(=O)NCC2=CC=C(C)C=C2)CC1,4.39062833786011,0.9791666666666667,False,True,False,5S8Z,5S9D,5S9E
44404,Z2711511268,0.875,COC1=CC=CC(NC(=O)N2CCCN(C)CC2)=C1C,4.39075183868408,0.982638888888889,False,True,False,5S8W,5S8S,5S8U
43051,Z2840694106,0.875,O=C(NCC(F)F)N1CCC(NC2=CC=CN=C2)CC1,4.39076137542725,0.9861111111111112,False,True,False,5S9C,5S8Y,5S91
40935,Z4641747133,0.9375,CNC(=O)N1CCN(C(=O)C2=C(C)C=N[NH]C2=O)CC1,4.39091539382935,0.9861111111111112,False,True,False,5S8Z,5S94,5S9E
41290,Z2614631226,0.9375,CCNC(=O)N1CCN(C(=O)C2=NC=NN2C)CC1,4.39096164703369,0.982638888888889,False,True,False,5S8Y,5S94,5S8R
30493,Z1334220237,1.0,CNC(=O)N1CCN(C(=O)C2=C(Cl)N(C3=CC=C(F)C=C3)N=C2C)CC1,4.39107990264893,0.982638888888889,False,True,False,5S9A,5S95,5S8W
41996,Z1952356631,0.9375,CNC(=O)N1CCN(C(=O)C2=CCOCC2)CC1,4.3911509513855,0.9861111111111112,False,True,False,5S93,5S90,5S92
41180,Z1334220394,0.9375,CNC(=O)N1CCN(C(=O)C2=CC(Br)=C(Br)N2C)CC1,4.39120531082153,0.9861111111111112,False,True,False,5S93,5S95,5S9A
42524,Z642349546,0.875,CC(C)CNC(=O)N1CCN(C2=CC=CC(F)=C2)CC1,4.3912525177002,0.982638888888889,False,True,False,5S94,5S93,5S95
44858,Z1927324664,0.875,CNC(=O)CN1CCN(C(=O)C2=CC=NC(C)=C2)CC1,4.39134025573731,0.982638888888889,False,True,False,5S8V,5S8Z,5S9E
42180,Z3474410503,0.875,CCCNC(=O)N1CCCN(C2=CC=NC=C2)CC1,4.39141273498535,0.9791666666666667,False,True,False,5S9C,5S8Y,5S8R
7781,Z4481195055,1.0,CCNC(=O)N1CCN(C(=O)C2=C(C)C=CN=C2C)CC1,4.39153718948364,0.9895833333333334,False,True,False,5S8Y,5S8R,5S9C
43253,Z2641184997,0.875,CNC1=CC=CC=C1C(=O)N1CCN(OC)CC1,4.39156627655029,0.982638888888889,False,True,False,5S9D,5S92,5S90
42155,Z225112094,0.9375,CCNC(=O)N1CCN(C(=O)C2=C(C)N(C)N=C2)CC1,4.39165592193604,0.9791666666666667,False,True,False,5S9C,5S8R,5S94
44872,Z1266263940,0.875,COC(=O)N1CCCN(C(=O)C2=CN=CC=C2C)CC1,4.39167451858521,0.982638888888889,False,True,False,5S90,5S9D,5S9E
261,Z2843044304,1.0,CC1=C(NC(=O)N2CCN(C(=O)C3=CC=CO3)CC2)C=CS1,4.3918662071228,0.9861111111111112,False,True,False,5S8R,5S8W,5S8U
44131,Z3378524317,0.875,CC(C)C(C)NC(=O)N1CCN(C2=CC=NC=N2)CC1,4.39188671112061,0.9861111111111112,False,True,False,5S8Y,5S8R,5S8V
39142,Z1021065466,1.0,CC(C)(C)OC(=O)N1CCC(N2C=CC=C2C(=O)N2CCN(C(=O)NC3=CC=C(F)C=C3)CC2)CC1,4.3919825553894,0.9895833333333334,False,True,False,5S8U,5S8S,5S8W
43760,Z4098799590,0.875,COC(=O)N1CCN(C(=O)C2=CC=NC=C2N)CC1,4.3920373916626,0.982638888888889,False,True,False,5S9E,5S90,5S9D
42467,Z920789154,0.875,CC1=C(C(=O)NNC(=O)N2CCOCC2)SC=C1,4.39208793640137,0.982638888888889,False,True,False,5S8Z,5S9C,5S90
42821,Z2130313639,0.875,C=C(CNC(=O)N1CCN(CC)CC1)C1=CC=CC=C1,4.39213085174561,0.982638888888889,False,True,False,5S8Y,5S94,5S8R
4342,Z1507079297,1.0,CNC(=O)N1CCN(C(=O)C2=CC=C(C)C=N2)CC1,4.39213228225708,0.9895833333333334,False,True,False,5S8Z,5S9D,5S9E
42922,Z1430364970,0.875,CCC(=O)N1CCN(C(=O)NC2=CSC=C2)CC1,4.3923807144165,0.9861111111111112,False,True,False,5S8R,5S8W,5S8U
4549,Z191399782,1.0,CCNC(=O)N1CCN(C(=O)C2=CC=CN=C2O)CC1,4.39242124557495,0.9791666666666667,False,True,False,5S8Y,5S8R,5S9C
42979,Z2622257475,0.875,CC(C)N1CCN(C(=O)NCCC2=COC=C2)CC1,4.39257621765137,0.9791666666666667,False,True,False,5S8Y,5S8R,5S9C
41753,Z1915646811,0.9375,CC1=NC(C(=O)NNC(=O)N2CCN(C)CC2)=CC=C1,4.39284181594849,0.9895833333333334,False,True,False,5S92,5S97,5S94
43254,Z976755862,0.875,CC1=CC(CCNC(=O)N2CCN(C)CC2)=CC=C1,4.39286279678345,0.982638888888889,False,True,False,5S92,5S94,5S97
41049,Z1413833639,0.9375,CCNC(=O)N1CCN(C(=O)C2=CN=CC(F)=C2)CC1,4.39294767379761,0.982638888888889,False,True,False,5S91,5S95,5S8R
40884,Z1873170151,0.9375,CCNC(=O)N1CCN(C(=O)C2=CN=CN=C2N)CC1,4.39296197891235,0.982638888888889,False,True,False,5S8Y,5S8R,5S9C
42528,Z2809429458,0.875,CCON1CCN(C(=O)N[C@H](C)C2=CC=CC=C2)CC1,4.39299631118774,0.9791666666666667,False,True,False,5S9E,5S8V,5S9D
41646,Z1011715012,0.9375,CC(C)NC(=O)N1CCN(C(=O)C2=CN=CC=N2)CC1,4.39311933517456,0.9791666666666667,False,True,False,5S8Z,5S8R,5S8V
4253,Z3138499623,1.0,O=C(NCC#CC1CC1)N1CCN(C(=O)C2=COC=C2)CC1,4.39356422424316,0.982638888888889,False,True,False,5S9D,5S8Y,5S9C
42918,Z1147359751,0.875,COC(=O)N1CCN(C(=O)NC2=NN(C)C=C2)CC1,4.39365100860596,0.9861111111111112,False,True,False,5S90,5S8U,5S8T
41582,Z1724849701,0.9375,CC(C)(C)NC(=O)N1CCN(C(=O)C2=CCCC2)CC1,4.39372777938843,0.9895833333333334,False,True,False,5S94,5S8R,5S8V
42312,Z4023933149,0.875,CN1N=CC=C1C(=O)N1CCN(C2CCCOC2)CC1,4.39384889602661,0.9861111111111112,False,True,False,5S9C,5S92,5S90
4735,Z513563210,1.0,CNC(=O)N1CCN(C(=O)C2=CC=C(O)C=C2)CC1,4.39398097991943,0.9930555555555556,False,True,False,5S94,5S9D,5S9E
43877,Z3705680650,0.875,C[C@H](NC(=O)N1CCN(C2CCC2)CC1)C1=COC=C1,4.39400243759155,0.9791666666666667,False,True,False,5S8V,5S9E,5S9D
44085,Z4465772735,0.875,CCCN1CCN(C(=O)NC2=CC(OC)=CC=N2)CC1,4.39400243759155,0.9791666666666667,False,True,False,5S8T,5S8S,5S8U
3870,Z448486752,1.0,C#CCNC(=O)N1CCN(C(=O)C2=CC=CN2C)CC1,4.39404439926147,0.9895833333333334,False,True,False,5S8R,5S8Y,5S9C
41673,Z1323785916,0.9375,CNC(=O)N1CCN(C(=O)C2=NC=CN=C2N)CC1,4.39409875869751,0.9895833333333334,False,True,False,5S8V,5S8Z,5S9C
41208,Z1728810826,0.9375,CC(C)(C)NC(=O)N1CCN(C(=O)C2=C[NH]N=C2)CC1,4.39410781860352,0.9930555555555556,False,True,False,5S8Z,5S8R,5S8V
43905,Z2854645053,0.875,COC1CCN(C(=O)NNC(=O)C2=CC=CN=N2)CC1,4.39412117004395,0.982638888888889,False,True,False,5S8V,5S8U,5S90
42428,Z76825074,0.875,CNC(=O)CN1CCN(C(=O)NC2=CC=CC=C2)CC1,4.39416694641113,0.9861111111111112,False,True,False,5S8S,5S8U,5S8W
4655,Z188836718,1.0,CCNC(=O)N1CCN(C(=O)C2=N[NH]C(=O)C=C2)CC1,4.39420557022095,0.982638888888889,False,True,False,5S8Y,5S8R,5S94
42727,Z1745528444,0.875,CC1=CC=C(NC(=O)N2CCN(C[C@H](C)O)CC2)C=C1,4.39423751831055,0.9791666666666667,False,True,False,5S8S,5S8U,5S8W
43700,Z4341650661,0.875,CC1=NC=CC=C1NC(=O)N1CCN(CC(C)F)CC1,4.39425373077393,0.9791666666666667,False,True,False,5S8S,5S8U,5S8W
44431,Z3471830686,0.875,C=C1CCN(C(=O)C2=CC=NC3=C2C=N[NH]3)CC1,4.39432573318481,0.9791666666666667,False,True,False,5S9C,5S8V,5S9D
42858,Z1210574621,0.875,CC(C)(CO)N1CCN(C(=O)NC2=CC=CN=C2)CC1,4.39436435699463,0.9895833333333334,False,True,False,5S8S,5S8W,5S8U
44196,Z2296012411,0.875,CN1CCN(C(=O)NC2=CC=C3CCCC3=N2)CC1,4.39446353912354,0.9895833333333334,False,True,False,5S8V,5S8T,5S9D
44920,Z966641488,0.875,CNC(=O)CN1CCCN(C(=O)C2=CC=CN2C)CC1,4.39447402954102,0.982638888888889,False,True,False,5S8Z,5S8Y,5S9C
43720,Z3696428513,0.875,CCCN1C=CC(NC(=O)N2CCN(C(C)C)CC2)=N1,4.39449119567871,0.9791666666666667,False,True,False,5S8U,5S8V,5S8T
41343,Z2768954320,0.9375,CCNC(=O)N1CCN(C(=O)C2=NC(C)=C[NH]2)CC1,4.39455080032349,0.9791666666666667,False,True,False,5S8R,5S97,5S94
43876,Z920788516,0.875,N#CC1=CC(C(=O)NNC(=O)N2CCOCC2)=CC=C1,4.39459753036499,0.9791666666666667,False,True,False,5S9D,5S92,5S90
44002,Z4414488683,0.875,O=C(C1=COC=C1)N1CCN(CCC2=N[NH]N=N2)CC1,4.3947229385376,0.9791666666666667,False,True,False,5S8Z,5S9E,5S9D
8162,Z4348160011,1.0,C#CC1=CC=NC(C(=O)N2CCN(C(=O)NCC)CC2)=C1,4.39482641220093,0.9895833333333334,False,True,False,5S8Y,5S8R,5S9C
2977,Z2892852458,1.0,CNC(=O)N1CCN(C(=O)C2=NC=CC(C)=C2O)CC1,4.39483642578125,0.9930555555555556,False,True,False,5S8Z,5S8Y,5S9C
44573,Z3310262189,0.875,CCCC1=CC=CC(CN2CCN(C(=O)NC)CC2)=N1,4.39490652084351,0.982638888888889,False,True,False,5S94,5S8R,5S8V
43690,Z126312236,0.875,CC(C(N)=O)N1CCN(C(=O)NC2=CC=CC=C2)CC1,4.39495086669922,0.9861111111111112,False,True,False,5S8S,5S8W,5S8U
10176,Z1724836366,1.0,CC1=NN=CC=C1C(=O)N1CCN(C(=O)NC(C)(C)C)CC1,4.39513444900513,0.9861111111111112,False,True,False,5S94,5S8R,5S8V
41065,Z1273235341,0.9375,CCNC(=O)N1CCN(C(=O)C2=CN=CC(C)=C2)CC1,4.39539289474487,0.9861111111111112,False,True,False,5S9C,5S8R,5S94
44670,Z1863693093,0.875,CCNC(=O)N1CCN(C2=NC=CC3=C2C=CS3)CC1,4.39541912078857,0.9861111111111112,False,True,False,5S9C,5S8Y,5S8R
42038,Z3019303176,0.9375,CCNC(=O)N1CCN(C(=O)C2=CCNCCC2)CC1,4.39544296264648,0.9791666666666667,False,True,False,5S91,5S8R,5S97
42686,Z1332310862,0.875,CNC(=O)N1CCN(CC(=O)NC2=CC=CN=C2)CC1,4.39549589157105,0.982638888888889,False,True,False,5S9C,5S8W,5S8U
42442,Z1989943594,0.875,C=CCC(=O)N1CCN(C(=O)NC2=CC=CN=C2)CC1,4.39577102661133,0.9895833333333334,False,True,False,5S8S,5S8U,5S8W
41865,Z2033247573,0.9375,CNC(=O)N1CCN(C(=O)C2=NN(C)N=C2)CC1,4.3958010673523,0.9895833333333334,False,True,False,5S8V,5S8Z,5S9C
43239,Z4419077105,0.875,COC1=NC=CC(C)=C1NC(=O)N1CCCN(C)CC1,4.39599943161011,0.9791666666666667,False,True,False,5S8W,5S8S,5S8U
44926,Z2619552696,0.875,CCNC(=O)N1CCN(C(=O)CC2=C(C)C=CO2)CC1,4.39608526229858,0.9861111111111112,False,True,False,5S8Y,5S8R,5S9C
40968,Z4286202694,0.9375,CCNC(=O)N1CCN(C(=O)C2=CSC(C)=C2N)CC1,4.39609670639038,0.982638888888889,False,True,False,5S8Y,5S8R,5S9C
41581,Z1167447496,0.9375,CCNC(=O)N1CCN(C(=O)C2=CC(CC)=N[NH]2)CC1,4.39610528945923,0.982638888888889,False,True,False,5S8Y,5S94,5S8R
42703,Z1569425262,0.875,CNC(=O)N1CCN(CC2=CC=C3C=N[NH]C3=C2)CC1,4.39632940292358,0.9791666666666667,False,True,False,5S8V,5S9D,5S9E
42989,Z2862814578,0.875,CNC(=O)N1CCN(CC2=CC=CN=C2[N+](=O)[O-])CC1,4.39633560180664,0.9791666666666667,False,True,False,5S9D,5S8Y,5S9C
42245,Z1590988153,0.875,COC1=CC=C(NC(=O)N2CCCN(C)CC2)C(C)=C1,4.39657783508301,0.982638888888889,False,True,False,5S8W,5S8S,5S8U
42779,Z218151434,0.875,CCNC(=O)N1CCN(C(=O)CCC2=CC=CO2)CC1,4.3968071937561,0.982638888888889,False,True,False,5S8Y,5S8R,5S9C
44698,Z2028151315,0.875,CNS(=O)(=O)N1CCN(C(=O)C2=CC=CN=C2O)CC1,4.39691925048828,0.9791666666666667,False,True,False,5S8Y,5S9D,5S9E
41859,Z1323787529,0.9375,CNC(=O)N1CCN(C(=O)C2=CN=C(C)C=N2)CC1,4.39692258834839,0.9895833333333334,False,True,False,5S8V,5S8Z,5S9C
44744,Z1923791781,0.875,CC1CCN(C(=O)NNC(=O)C2=CC=CC=C2F)CC1,4.39696836471558,0.982638888888889,False,True,False,5S9D,5S95,5S8W
44777,Z1732228675,0.875,CN1N=CC=C1NC(=O)N1CCN(S(C)(=O)=O)CC1,4.3970627784729,0.9861111111111112,False,True,False,5S8V,5S8T,5S8Z
813,PV-002866319128,1.0,CCNC(=O)N1CCN(C(=O)C2=NC=CC3=C2N=N[NH]3)CC1,4.39721822738647,0.982638888888889,False,True,False,5S8Y,5S9C,5S8R
44577,PV-003066619772,0.875,O=C(NC1=CC=NC=N1)N1CCN(C2=N[NH]C=N2)CC1,4.39724540710449,0.982638888888889,False,True,False,5S8W,5S8U,5S8T
44226,Z448466262,0.875,CC(=O)N1CCN(C(=O)NCC2=CC=CC=C2C)CC1,4.39731025695801,0.9861111111111112,False,True,False,5S8Z,5S9D,5S9E
43733,Z2293877041,0.875,O=C(NOC1CCC1)N1CCN(C2=CC=CC=C2)CC1,4.39737415313721,0.9895833333333334,False,True,False,5S90,5S92,5S8U
3837,Z1719939197,1.0,CNC(=O)N1CCN(C(=O)C2=CC=NC=C2C)CC1,4.39760255813599,0.9861111111111112,False,True,False,5S8Z,5S9D,5S9E
41315,Z1619260483,0.9375,CNC(=O)N1CCN(C(=O)C2=C[NH]C(C#N)=C2)CC1,4.39763307571411,0.9791666666666667,False,True,False,5S8V,5S8Z,5S94
36825,Z1339255387,1.0,O=C(NC1=C(F)C=C(F)C=C1C1=CC=CC=C1)N1CCCN(C(=O)C2=CC=C[NH]2)CC1,4.39776611328125,0.9791666666666667,False,True,False,5S8U,5S8S,5S8W
43234,Z3344506307,0.875,O=C(NCC(F)(F)F)N1CCN(C2=CC=NC=N2)CC1,4.39792013168335,0.9895833333333334,False,True,False,5S9A,5S97,5S91
42294,Z375450292,0.875,COC(=O)C1=CC=C(C(=O)N2CCN(C(C)C)CC2)S1,4.39827823638916,0.9861111111111112,False,True,False,5S8V,5S92,5S94
43569,Z2568523759,0.875,CCCNC(=O)N1CCN(C2=C(C#N)SC=C2)CC1,4.39829349517822,0.9861111111111112,False,True,False,5S9C,5S8Y,5S8R
42823,Z177087650,0.875,COC1=CC=CC=C1N1CCN(C(=O)NC2CC2)CC1,4.39850091934204,0.9861111111111112,False,True,False,5S92,5S8V,5S8U
4428,Z1025087932,1.0,CCCNC(=O)N1CCCN(C(=O)C2=CC=C[NH]2)CC1,4.39860439300537,0.9791666666666667,False,True,False,5S8Y,5S94,5S8R
41239,Z1473966744,0.9375,CCNC(=O)N1CCN(C(=O)C2=NC=CN2C)CC1,4.39863157272339,0.982638888888889,False,True,False,5S9C,5S8Y,5S8R
42978,Z1177122215,0.875,C=CC1CCN(C(=O)NNC(=O)C2=CC=CC=C2)CC1,4.3986496925354,0.9895833333333334,False,True,False,5S94,5S9E,5S9D
41783,Z1516194141,0.9375,CCNC(=O)N1CCN(C(=O)C2=C[NH]C(C)=N2)CC1,4.3988208770752,0.982638888888889,False,True,False,5S8R,5S97,5S94
41465,Z4289143807,0.9375,CNC(=O)N1CCN(C(=O)C2=CN=C(S)N=C2)CC1,4.39884328842163,0.9895833333333334,False,True,False,5S8Z,5S9D,5S9E
43614,Z434673954,0.875,CCOC1=NC=CC=C1NC(=O)N1CCN(C)CC1,4.39891672134399,0.982638888888889,False,True,False,5S8S,5S8W,5S8U
42912,Z3475298493,0.875,CCNC(=O)N1CCN(C2=NC=CC=C2OCC)CC1,4.3989200592041,0.982638888888889,False,True,False,5S8Y,5S8R,5S9C
43343,Z3559248963,0.875,CC1(C)CC(NC2=NC=CC=C2C(=O)N2CCCC2)C1,4.39893007278442,0.982638888888889,False,True,False,5S8V,5S8Y,5S9C
42579,Z1171355213,0.875,CCNC(=O)N1CCN(C(C)C2=CC=CC(F)=C2)CC1,4.3989520072937,0.982638888888889,False,True,False,5S93,5S9A,5S95
38751,Z446413210,1.0,NS(=O)(=O)C1=CC=C(CCNC(=O)N2CCN(C(=O)C3=COC=C3)CC2)C=C1,4.39902400970459,0.9791666666666667,False,True,False,5S9C,5S9E,5S9D
43919,Z1752958923,0.875,CCN1CCCN(C(=O)NCC2=CC=NC=C2C)CC1,4.39904832839966,0.9791666666666667,False,True,False,5S8Z,5S9D,5S9E
44342,Z2455304837,0.875,CCC1=C(C(=O)NNC(=O)N2CCOCC2)OC=C1,4.39909029006958,0.9791666666666667,False,True,False,5S8R,5S90,5S8V
42586,Z2010977361,0.875,CCNC(=O)N1CCN(C(=O)C2=NN=C(C)S2)CC1,4.39910459518433,0.9791666666666667,False,True,False,5S9C,5S8Y,5S94
9966,Z4289144090,1.0,CNC(=O)N1CCN(C(=O)C2=NC=CC(OC)=C2O)CC1,4.39917659759522,0.9895833333333334,False,True,False,5S8V,5S8Z,5S9C
43107,Z558478252,0.875,CC(C)C(=O)N1CCN(C(=O)NCC2=N[NH]C=C2)CC1,4.39923477172852,0.9791666666666667,False,True,False,5S94,5S9E,5S8Z
42382,Z3679863430,0.875,C=CCCNC(=O)N1CCC(NC2=CC=NC=C2)CC1,4.39937210083008,0.982638888888889,False,True,False,5S8R,5S8Y,5S9C
43356,Z1147360780,0.875,CN1C=CC(NC(=O)N2CCN(C3CCCC3)CC2)=N1,4.39944219589233,0.9861111111111112,False,True,False,5S8W,5S8U,5S8T
44038,Z4466151935,0.875,CC(C)(F)CN1CCN(C(=O)NC2=CC=NN=C2)CC1,4.39952659606934,0.9791666666666667,False,True,False,5S8S,5S8U,5S8W
4747,Z2454793144,1.0,CCNC(=O)N1CCN(C(=O)C2=C(CC)C=CO2)CC1,4.39966249465942,0.982638888888889,False,True,False,5S8Y,5S8R,5S9C
43183,Z3295801870,0.875,O=CN1CCCN(C(=O)C2=CC=C(CO)N=C2)CC1,4.39966821670532,0.982638888888889,False,True,False,5S8Y,5S9D,5S9E
43473,Z3046619376,0.875,NOCCCNC(=O)N1CCN(C2=CC=CS2)CC1,4.39969635009766,0.9791666666666667,False,True,False,5S9C,5S8Y,5S8R
42448,Z177088544,0.875,CC1=CC=C(C)C(C(C)NC(=O)N2CCN(C)CC2)=C1,4.39970636367798,0.9861111111111112,False,True,False,5S9D,5S9E,5S94
41966,Z1414180871,0.9375,CNC(=O)N1CCN(C(=O)C2=CN=CC(F)=C2)CC1,4.39982223510742,0.9861111111111112,False,True,False,5S95,5S9E,5S9D
40236,Z750694662,1.0,CCOC1=CC=CC=C1C(=O)N1CCN(C(=O)NCCOC2=CC=CC(Br)=C2)CC1,4.39992523193359,0.982638888888889,False,True,False,5S92,5S95,5S93
3946,Z1727530173,1.0,C#CC(C)NC(=O)N1CCN(C(=O)C2=COC=C2)CC1,4.39994621276856,0.9791666666666667,False,True,False,5S9E,5S8V,5S9D
3920,Z1126843193,1.0,CCNC(=O)N1CCN(C(=O)C2=CC=C(CC)O2)CC1,4.4000415802002,0.982638888888889,False,True,False,5S97,5S8R,5S94
4074,Z4349249500,1.0,C#CC1=CC=NC(C(=O)N2CCN(C(=O)NC)CC2)=C1,4.40020322799683,0.9930555555555556,False,True,False,5S8Z,5S8Y,5S9C
41763,Z3102043196,0.9375,CNC(=O)N1CCN(C(=O)C2=CN(C)N=C2N)CC1,4.40020322799683,0.9791666666666667,False,True,False,5S8V,5S8Z,5S9C
42347,Z993480528,0.875,COC(=O)N1CCCN(C(=O)C2=CC=C(C)N=C2)CC1,4.40020561218262,0.982638888888889,False,True,False,5S92,5S9D,5S9E
41904,Z3467013223,0.9375,CCNC(=O)N1CCN(C(=O)C2=CCCOC2)CC1,4.40022754669189,0.9791666666666667,False,True,False,5S93,5S90,5S92
44208,Z1752961210,0.875,CC1=CN=CC=C1CNC(=O)N1CCN(C(C)C)CC1,4.40024423599243,0.982638888888889,False,True,False,5S8Z,5S9D,5S9E
4523,Z1656419596,1.0,CNC(=O)N1CCN(C(=O)C2=CC=C(F)C=N2)CC1,4.40030288696289,0.982638888888889,False,True,False,5S8V,5S8Y,5S9C
42680,Z900718372,0.875,O=C(NCC1=CC=C(F)C=C1)N1CCN(C2CC2)CC1,4.40030813217163,0.9791666666666667,False,True,False,5S8Z,5S9E,5S9D
4640,Z2946685100,1.0,CCNC(=O)N1CCN(C(=O)C2=CC(O)=CC=N2)CC1,4.40036153793335,0.9895833333333334,False,True,False,5S8Y,5S9C,5S8R
4387,Z1193898054,1.0,C#CCCNC(=O)N1CCN(C(=O)C2=CC=CO2)CC1,4.40037965774536,0.9791666666666667,False,True,False,5S8Y,5S8R,5S9C
44792,Z1012032192,0.875,C#CCNC(=O)N1CCC(NC2=CC=CC=C2C)CC1,4.40047359466553,0.9861111111111112,False,True,False,5S8Y,5S94,5S9C
42327,Z1251125122,0.875,CC1=CC=C(NC(=O)N2CCN(C3CC3)CC2)C(C)=C1,4.40052556991577,0.9895833333333334,False,True,False,5S8S,5S8U,5S8W
44684,Z2763016733,0.875,C=CCNC(=O)N1CCN(C2=CC=C(C#N)C=C2)CC1,4.40053415298462,0.982638888888889,False,True,False,5S90,5S94,5S92
43296,Z2495533623,0.875,CCC(C)(C)N1CCN(C(=O)NCC2=COC=C2)CC1,4.40057420730591,0.982638888888889,False,True,False,5S8Z,5S9E,5S9D
3242,Z2479454480,1.0,C=CC(C)ONC(=O)N1CCN(C(=O)C2=COC=C2)CC1,4.40065240859985,0.9791666666666667,False,True,False,5S8V,5S9E,5S9D
40885,Z2825280061,0.9375,CNC(=O)N1CCN(C(=O)C2=C(CN)C=NN2C)CC1,4.40069532394409,0.9861111111111112,False,True,False,5S8V,5S8Z,5S9C
8865,Z2312997080,1.0,O=C(NC1=NSN=C1)N1CCN(C(=O)C2=CC=CC=C2F)CC1,4.40089273452759,0.982638888888889,False,True,False,5S8S,5S8T,5S8W
44667,Z1011726196,0.875,COCCNC(=O)N1CCC(NC2=CC=CC=C2)CC1,4.40090036392212,0.982638888888889,False,True,False,5S93,5S90,5S92
44313,Z900718466,0.875,CC1=CC=C(CNC(=O)N2CCN(C3CC3)CC2)C=C1,4.40091419219971,0.982638888888889,False,True,False,5S8Z,5S9D,5S9E
42439,Z1323788011,0.875,CNC(=O)N1CCN(C(=O)C=CC2=CC=NC=C2)CC1,4.40099096298218,0.982638888888889,False,True,False,5S8Z,5S9D,5S9E
42592,Z1232843505,0.875,CCNS(=O)(=O)N1CCN(C(=O)C2=CC=CN2C)CC1,4.40108394622803,0.9895833333333334,False,True,False,5S9C,5S8V,5S8R
4115,Z4098612361,1.0,CCNC(=O)N1CCN(C(=O)C2=CC=NC=C2N)CC1,4.40112257003784,0.982638888888889,False,True,False,5S8Y,5S8R,5S9C
42810,Z3835903129,0.875,C#CC1=CC=CC=C1CNC(=O)N1CCN(CC)CC1,4.40127182006836,0.982638888888889,False,True,False,5S8Z,5S9E,5S9D
44442,Z2928828064,0.875,O=C(C1=CCCC1)N1CCC(NC2=CC=CC=N2)CC1,4.40129518508911,0.982638888888889,False,True,False,5S8V,5S8Y,5S9C
44586,Z2069385622,0.875,CNC(=O)N1CCN(CC2=CC=CC(N)=N2)CC1,4.40146493911743,0.982638888888889,False,True,False,5S9C,5S8V,5S94
41169,Z2072123615,0.9375,CNC(=O)N1CCN(C(=O)C2=C(C)C(C)=CO2)CC1,4.4015474319458,0.9895833333333334,False,True,False,5S8Z,5S8V,5S9D
44390,Z558476232,0.875,CCOC(=O)N1CCN(C(=O)NCC2=N[NH]C=C2)CC1,4.40166425704956,0.982638888888889,False,True,False,5S90,5S8Z,5S92
42453,Z3402813132,0.875,CC1=CC=CC(C)=C1NC(=O)N1CCN(CC#N)CC1,4.40167188644409,0.982638888888889,False,True,False,5S8S,5S8W,5S8U
42293,Z3176120720,0.875,CN1CCN(C(=O)NC2=CC=C(CO)C=C2)CC1,4.40172624588013,0.9861111111111112,False,True,False,5S8S,5S8W,5S8U
4240,Z4410429042,1.0,O=C(NC1=NOCC1)N1CCN(C(=O)C2=COC=C2)CC1,4.40173482894897,0.982638888888889,False,True,False,5S9C,5S9E,5S9D
44000,Z4344417022,0.875,CC1=CN=CC=C1NC(=O)N1CCN(CC(C)F)CC1,4.40184879302979,0.982638888888889,False,True,False,5S9E,5S8U,5S8W
42548,Z730602332,0.875,COC(=O)N1CCN(C(=O)C2=CC=C(C)C(F)=C2)CC1,4.40192413330078,0.982638888888889,False,True,False,5S9E,5S92,5S93
4653,Z746956658,1.0,C=CCNC(=O)N1CCN(C(=O)C2=CC=C(C)S2)CC1,4.40198040008545,0.9895833333333334,False,True,False,5S92,5S94,5S97
42521,Z4223118693,0.875,CCNC(=O)N1CCN(C2=NC3=NC=CN3C=C2)CC1,4.40217447280884,0.982638888888889,False,True,False,5S9C,5S8Y,5S8R
41109,Z2772071923,0.9375,CNC(=O)N1CCN(C(=O)C2=NC(C)=C[NH]2)CC1,4.40229225158691,0.982638888888889,False,True,False,5S9E,5S97,5S94
44562,Z1241127995,0.875,CCNC(=O)N1CCN(CC2=C(C)C=CC=C2C)CC1,4.40231561660767,0.982638888888889,False,True,False,5S97,5S94,5S8R
41723,Z1867542602,0.9375,CNC(=O)N1CCN(C(=O)C2=CN=CN=C2N)CC1,4.40235042572022,0.9861111111111112,False,True,False,5S8Z,5S9D,5S9E
42871,Z3558748055,0.875,O=C(C1=CC=CN=C1NC[C@H]1CCCO1)N1CCCC1,4.40259742736816,0.9791666666666667,False,True,False,5S9C,5S90,5S9D
42676,Z2763098433,0.875,CC(=O)NC1=CC=CN=C1C(=O)N1CCCN(C)CC1,4.40260934829712,0.9861111111111112,False,True,False,5S8V,5S8U,5S8W
42244,Z2951769916,0.875,COC(=O)N1CCCN(C(=O)C2=CC(O)=CC=N2)CC1,4.40264701843262,0.9861111111111112,False,True,False,5S8V,5S9C,5S90
4722,Z1663616313,1.0,CCNC(=O)N1CCN(C(=O)C2=CC=NC=C2O)CC1,4.40264749526978,0.982638888888889,False,True,False,5S8Y,5S8R,5S9C
32599,Z513191722,1.0,CC1=CC=C(C(=O)N2CCN(C(=O)NCCN3CCN(C)CC3C3=CC=CC=C3)CC2)C=C1,4.40271186828613,0.982638888888889,False,True,False,5S92,5S94,5S97
